Flight Attendants Want Stricter Gadget Rules Reinstated,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/TDbK20yMRhA/story01.htm,"stephendavion writes You might be super happy to toil away on your phone or tablet the entire time you're on a plane, but not everyone is pleased to see your face buried in your device during takeoff and landing. The Federal Aviation Administration's new, more relaxed rules on gadget use aren't sitting well with one group &mdash; flight attendants. According to a report from The Wall Street Journal, the nation's largest flight attendant union is now suing the FAA to have the ban on gadget use during takeoff and landing reinstated. The Association of Flight Attendants-CWA argues that the change has caused many passengers to ignore flight attendants' emergency announcements, and that the new rules violate federal regulations requiring passengers to stow all items during takeoff and landing.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Flight+Attendants+Want+Stricter+Gadget+Rules+Reinstated%3A+http%3A%2F%2Fbit.ly%2F1sMG6YM""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fmobile.slashdot.org%2Fstory%2F14%2F10%2F14%2F1517201%2Fflight-attendants-want-stricter-gadget-rules-reinstated%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://mobile.slashdot.org/story/14/10/14/1517201/flight-attendants-want-stricter-gadget-rules-reinstated?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://mobile.slashdot.org/story/14/10/14/1517201/flight-attendants-want-stricter-gadget-rules-reinstated?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5826479&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3f72213a/sc/8/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/210474362237/u/49/f/647410/c/35028/s/3f72213a/sc/8/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474362237/u/49/f/647410/c/35028/s/3f72213a/sc/8/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474362237/u/49/f/647410/c/35028/s/3f72213a/sc/8/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474362237/u/49/f/647410/c/35028/s/3f72213a/sc/8/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474362237/u/49/f/647410/c/35028/s/3f72213a/sc/8/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474362237/u/49/f/647410/c/35028/s/3f72213a/sc/8/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/210474362237/u/49/f/647410/c/35028/s/3f72213a/sc/8/a2.htm""><img src=""http://da.feedsportal.com/r/210474362237/u/49/f/647410/c/35028/s/3f72213a/sc/8/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/210474362237/u/49/f/647410/c/35028/s/3f72213a/sc/8/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/TDbK20yMRhA"" height=""1"" width=""1""/>"
Forecast for Ebola Worsens as Mortality Rate Rises (NY Times),http://news.feedzilla.com/en_us/stories/science/402942507?client_source=api&format=json,"The World Health Organization released new figures and said that the number of
new cases could reach 10,000 per week by December.

"
"Google Rejects 58% of ""Right To Be Forgotten"" Requests",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/NRbaRy7sp2E/story01.htm,"gurps_npc writes CNN Money has a short, interesting piece on the results of Google implementing Europe's ""Right to be Forgotten."" They are denying most requests, particularly those made by convicted criminals, but are honoring the requests to remove salacious information &mdash; such as when a rape victim requested the article mentioning her by name be removed from searches for her name. ""In evaluating a request, we will look at whether the results include outdated or inaccurate information about the person,"" Google said. ""We'll also weigh whether or not there's a public interest in the information remaining in our search results -- for example, if it relates to financial scams, professional malpractice, criminal convictions or your public conduct as a government official.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Google+Rejects+58%25+of+%22Right+To+Be+Forgotten%22+Requests%3A+http%3A%2F%2Fbit.ly%2F1w2bvW0""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fyro.slashdot.org%2Fstory%2F14%2F10%2F13%2F1723234%2Fgoogle-rejects-58-of-right-to-be-forgotten-requests%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://yro.slashdot.org/story/14/10/13/1723234/google-rejects-58-of-right-to-be-forgotten-requests?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://yro.slashdot.org/story/14/10/13/1723234/google-rejects-58-of-right-to-be-forgotten-requests?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5821863&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3f6a08b2/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/210474304039/u/49/f/647410/c/35028/s/3f6a08b2/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474304039/u/49/f/647410/c/35028/s/3f6a08b2/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474304039/u/49/f/647410/c/35028/s/3f6a08b2/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474304039/u/49/f/647410/c/35028/s/3f6a08b2/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474304039/u/49/f/647410/c/35028/s/3f6a08b2/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474304039/u/49/f/647410/c/35028/s/3f6a08b2/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/210474304039/u/49/f/647410/c/35028/s/3f6a08b2/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/210474304039/u/49/f/647410/c/35028/s/3f6a08b2/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/210474304039/u/49/f/647410/c/35028/s/3f6a08b2/sc/4/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/NRbaRy7sp2E"" height=""1"" width=""1""/>"
How English Beat German As the Language of Science,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/homF7FtrHSc/story01.htm,"HughPickens.com writes German was the dominant scientific language in 1900. Today if a scientist is going to coin a new term, it's most likely in English. And if they are going to publish a new discovery, it is most definitely in English. Look no further than the Nobel Prize awarded for physiology and medicine to Norwegian couple May-Britt and Edvard Moser. Their research was written and published in English. How did English come to dominate German in the realm of science? BBC reports that the major shock to the system was World War One, which had two major impacts. According to Gordin, after World War One, Belgian, French and British scientists organized a boycott of scientists from Germany and Austria. They were blocked from conferences and weren't able to publish in Western European journals. ""Increasingly, you have two scientific communities, one German, which functions in the defeated [Central Powers] of Germany and Austria, and another that functions in Western Europe, which is mostly English and French,"" says Gordin. The second effect of World War One took place in the US. Starting in 1917 when the US entered the war, there was a wave of anti-German hysteria that swept the country. In Ohio, Wisconsin and Minnesota there were many, many German speakers. World War One changed all that. ""German is criminalized in 23 states. You're not allowed to speak it in public, you're not allowed to use it in the radio, you're not allowed to teach it to a child under the age of 10,"" says Gordin. The Supreme Court overturned those anti-German laws in 1923, but for years they were the law of the land. What that effectively did, according to Gordin, was decimate foreign language learning in the US resulting in a generation of future scientists who came of age with limited exposure to foreign languages. That was also the moment, according to Gordin, when the American scientific establishment started to take over dominance in the world. ""The story of the 20th Century is not so much the rise of English as the serial collapse of German as the up-and-coming language of scientific communication,"" concludes Gordin.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=How+English+Beat+German+As+the+Language+of+Science%3A+http%3A%2F%2Fbit.ly%2F1scFnON""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fscience.slashdot.org%2Fstory%2F14%2F10%2F14%2F1550231%2Fhow-english-beat-german-as-the-language-of-science%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://science.slashdot.org/story/14/10/14/1550231/how-english-beat-german-as-the-language-of-science?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://science.slashdot.org/story/14/10/14/1550231/how-english-beat-german-as-the-language-of-science?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5826571&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3f724ff2/sc/7/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/210474357891/u/49/f/647410/c/35028/s/3f724ff2/sc/7/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474357891/u/49/f/647410/c/35028/s/3f724ff2/sc/7/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474357891/u/49/f/647410/c/35028/s/3f724ff2/sc/7/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474357891/u/49/f/647410/c/35028/s/3f724ff2/sc/7/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474357891/u/49/f/647410/c/35028/s/3f724ff2/sc/7/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474357891/u/49/f/647410/c/35028/s/3f724ff2/sc/7/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/210474357891/u/49/f/647410/c/35028/s/3f724ff2/sc/7/a2.htm""><img src=""http://da.feedsportal.com/r/210474357891/u/49/f/647410/c/35028/s/3f724ff2/sc/7/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/210474357891/u/49/f/647410/c/35028/s/3f724ff2/sc/7/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/homF7FtrHSc"" height=""1"" width=""1""/>"
Hydrocarbon conversion process (Fresh Patents),http://news.feedzilla.com/en_us/stories/science/402717299?client_source=api&format=json,"The invention relates to processes for converting a mixture of hydrocarbon and
sulfur-containing molecules such as mercaptan into products comprising
acetylene, ethylene, and hydrogen sulfide, to processes utilizing the
acetylene and ethylene resulting from the conversion, and to equipment useful
for such processes....

"
ISPs Violating Net Neutrality To Block Encryption,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/rgstHYdClTE/story01.htm,"Dupple writes One of the most frequent refrains from the big broadband players and their friends who are fighting against net neutrality rules is that there's no evidence that ISPs have been abusing a lack of net neutrality rules in the past, so why would they start now? That does ignore multiple instances of violations in the past, but in combing through the comments submitted to the FCC concerning net neutrality, we came across one very interesting one that actually makes some rather stunning revelations about the ways in which ISPs are currently violating net neutrality/open internet principles in a way designed to block encryption and thus make everyone a lot less secure.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=ISPs+Violating+Net+Neutrality+To+Block+Encryption%3A+http%3A%2F%2Fbit.ly%2F1nkMF43""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fyro.slashdot.org%2Fstory%2F14%2F10%2F14%2F1649210%2Fisps-violating-net-neutrality-to-block-encryption%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://yro.slashdot.org/story/14/10/14/1649210/isps-violating-net-neutrality-to-block-encryption?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://yro.slashdot.org/story/14/10/14/1649210/isps-violating-net-neutrality-to-block-encryption?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5826733&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3f72e4d0/sc/7/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/210474359388/u/49/f/647410/c/35028/s/3f72e4d0/sc/7/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474359388/u/49/f/647410/c/35028/s/3f72e4d0/sc/7/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474359388/u/49/f/647410/c/35028/s/3f72e4d0/sc/7/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474359388/u/49/f/647410/c/35028/s/3f72e4d0/sc/7/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474359388/u/49/f/647410/c/35028/s/3f72e4d0/sc/7/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474359388/u/49/f/647410/c/35028/s/3f72e4d0/sc/7/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/210474359388/u/49/f/647410/c/35028/s/3f72e4d0/sc/7/a2.htm""><img src=""http://da.feedsportal.com/r/210474359388/u/49/f/647410/c/35028/s/3f72e4d0/sc/7/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/210474359388/u/49/f/647410/c/35028/s/3f72e4d0/sc/7/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/rgstHYdClTE"" height=""1"" width=""1""/>"
Move Over Rover: Snakebot Slithers Like a Sidewinder [Video] (Scientific American),http://news.feedzilla.com/en_us/stories/science/402650483?client_source=api&format=json,"Careful study of desert-dwelling snake mobility sheds light on the physics of
crossing sandy surfaces


-- Read more on ScientificAmerican.com

"
NASA Solar Forecasting Takes A Hit As Sun-Gazing Spacecraft Stops Phoning Home (Universe Today),http://news.feedzilla.com/en_us/stories/science/402902100?client_source=api&format=json,"A NASA spacecraft has been out of radio contact for about two weeks, but the
agency is still holding out hopes for a rescue. One of the STEREO (Solar
TErrestrial RElations Observatory) spacecraft stopped phoning home to Earth on
Oct. 1 ""immediately after a planned reset of the spacecraft"", NASA said in an
update last […]

"
NASA: September Was Warmest on Record (Discover Magazine),http://news.feedzilla.com/en_us/stories/science/402682795?client_source=api&format=json,"This just in: The global average temperature in September was the warmest in a
record dating back to 1880, according to an update from NASA's Goddard
Institute for Space Studies. That makes it two months in a row: August was
also the hottest on record by NASA's reckoning. Later this week, the National
Oceanic and Atmospheric Administration will release its own, independent
calculation of how September 2014 stacked up. Sometimes NOAA's calculation
differs. (But this month, I wouldn't bet o

"
Navy Tests Unpowered Exoskeleton,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/ElXwny1Ihbw/story01.htm,"gurps_npc (621217) writes ""CNN has a very interesting article about an unpowered exoskeleton system called Fortis. Unlike the more famous TALOS system, this exoskeleton uses zero electricity, so it does not need batteries or an extension cord. Power requirements have always been the problem with powered exoskeletons, as batteries are heavy. The system is made out of lightweight aluminum and heavy tools connect directly to it. The weight of the tools is supported by the exoskeleton, so your arms, back and legs don't have to carry it. You only need to use muscle to move the tool, not simply carry it. The exoskeleton does not make you stronger. Instead it effectively increases your stamina by relieving fatigue caused by carrying the heavy tool.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Navy+Tests+Unpowered+Exoskeleton%3A+http%3A%2F%2Fbit.ly%2F1r2ilXi""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fnews.slashdot.org%2Fstory%2F14%2F10%2F14%2F1459216%2Fnavy-tests-unpowered-exoskeleton%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://news.slashdot.org/story/14/10/14/1459216/navy-tests-unpowered-exoskeleton?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://news.slashdot.org/story/14/10/14/1459216/navy-tests-unpowered-exoskeleton?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5826425&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3f720b83/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/210474336971/u/49/f/647410/c/35028/s/3f720b83/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474336971/u/49/f/647410/c/35028/s/3f720b83/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474336971/u/49/f/647410/c/35028/s/3f720b83/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474336971/u/49/f/647410/c/35028/s/3f720b83/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474336971/u/49/f/647410/c/35028/s/3f720b83/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474336971/u/49/f/647410/c/35028/s/3f720b83/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/210474336971/u/49/f/647410/c/35028/s/3f720b83/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/210474336971/u/49/f/647410/c/35028/s/3f720b83/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/210474336971/u/49/f/647410/c/35028/s/3f720b83/sc/4/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/ElXwny1Ihbw"" height=""1"" width=""1""/>"
Navy Tests Unpowered Exoskeleton,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/YPtwCpZDYfQ/story01.htm,"gurps_npc (621217) writes ""A very interesting article about an unpowered exoskeleton system called Fortis. Unlike the more famous TALOS system, this exoskeleton uses zero electricity, so it does not need batteries or an extension cord. Power requirements have always been the problem with powered exoskeletons, as batteries are heavy. The system consists of lightweight aluminum and heavy tools connect directly to it. The weight of the tools is supported by the exoskeleton, so your arms, back and legs don't have to carry it. You only need to use muscle to move the tool, not simply carry it. The exoskeletong does not make you stronger. Instead it effectively increases your stamina by relieving fatigue caused by carry the heavy tool.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Navy+Tests+Unpowered+Exoskeleton%3A+http%3A%2F%2Ftech.slashdot.org%2Fstory%2F14%2F10%2F14%2F1459216%2F%3Futm_source%3Dtwitter%26utm_medium%3Dtwitter""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Ftech.slashdot.org%2Fstory%2F14%2F10%2F14%2F1459216%2Fnavy-tests-unpowered-exoskeleton%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://tech.slashdot.org/story/14/10/14/1459216/navy-tests-unpowered-exoskeleton?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://tech.slashdot.org/story/14/10/14/1459216/navy-tests-unpowered-exoskeleton?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5826425&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3f71b0b9/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/210474355228/u/49/f/647410/c/35028/s/3f71b0b9/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474355228/u/49/f/647410/c/35028/s/3f71b0b9/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474355228/u/49/f/647410/c/35028/s/3f71b0b9/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474355228/u/49/f/647410/c/35028/s/3f71b0b9/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474355228/u/49/f/647410/c/35028/s/3f71b0b9/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474355228/u/49/f/647410/c/35028/s/3f71b0b9/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/210474355228/u/49/f/647410/c/35028/s/3f71b0b9/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/210474355228/u/49/f/647410/c/35028/s/3f71b0b9/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/210474355228/u/49/f/647410/c/35028/s/3f71b0b9/sc/4/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/YPtwCpZDYfQ"" height=""1"" width=""1""/>"
Netflix To Charge More For 4K Video,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/vBBNqd5Awq8/story01.htm,"Mr D from 63 points out that watching Netflix in Ultra high-definition is going to cost you a little extra per month. A higher-resolution, 4K stream from Netflix will cost more. The company has boosted its monthly price for streaming ultrahigh-definition television and movies to $11.99 per month, citing the higher expenses associated with that content. In May, Netflix announced that its original series, such as House of Cards, would be available to stream in the 4K format, which offers roughly four times the resolution of current high-def TVs.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Netflix+To+Charge+More+For+4K+Video%3A+http%3A%2F%2Fbit.ly%2F1sCk63U""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fentertainment.slashdot.org%2Fstory%2F14%2F10%2F13%2F2031250%2Fnetflix-to-charge-more-for-4k-video%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://entertainment.slashdot.org/story/14/10/13/2031250/netflix-to-charge-more-for-4k-video?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://entertainment.slashdot.org/story/14/10/13/2031250/netflix-to-charge-more-for-4k-video?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5822297&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3f6a5db5/sc/28/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/210474322925/u/49/f/647410/c/35028/s/3f6a5db5/sc/28/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474322925/u/49/f/647410/c/35028/s/3f6a5db5/sc/28/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474322925/u/49/f/647410/c/35028/s/3f6a5db5/sc/28/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474322925/u/49/f/647410/c/35028/s/3f6a5db5/sc/28/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474322925/u/49/f/647410/c/35028/s/3f6a5db5/sc/28/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474322925/u/49/f/647410/c/35028/s/3f6a5db5/sc/28/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/210474322925/u/49/f/647410/c/35028/s/3f6a5db5/sc/28/a2.htm""><img src=""http://da.feedsportal.com/r/210474322925/u/49/f/647410/c/35028/s/3f6a5db5/sc/28/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/210474322925/u/49/f/647410/c/35028/s/3f6a5db5/sc/28/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/vBBNqd5Awq8"" height=""1"" width=""1""/>"
